months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,insured_zip,capital-gains,capital-loss,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,auto_make_Accura,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,policy_state_IL,policy_state_IN,policy_state_OH,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,property_damage_NO,property_damage_Undefined,property_damage_YES,police_report_available_NO,police_report_available_Unknown,police_report_available_YES,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,policy_csl_100/300,policy_csl_250/500,policy_csl_500/1000,insured_education_level_Associate,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,collision_type_Unknown collision,insured_sex_FEMALE,insured_sex_MALE,policy_bind_year,policy_bind_month,incident_year,incident_month
95,28,208298,1000,773.99,458727,0,-70300,1,1,2,3200,640,320,2240,2014,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,1990,11,2015,1
371,51,513099,1000,1532.47,452587,60300,-24700,1,0,3,75400,7540,15080,52780,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,2005,10,2015,1
2,28,184938,1000,1340.56,433184,0,0,1,0,2,58140,6460,6460,45220,2008,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1999,5,2015,1
269,44,187775,500,1297.75,451280,0,-41400,3,0,1,98670,15180,15180,68310,2010,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2002,12,2015,2
101,27,326322,1000,433.33,603269,25900,0,1,0,3,5900,1180,590,4130,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2007,2,2015,1
94,30,146138,2000,1025.54,442632,0,-52600,1,1,3,64100,6410,6410,51280,2001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2002,3,2015,2
117,28,336047,500,1264.77,447300,47500,-32500,2,0,1,55440,5040,10080,40320,2009,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,2003,4,2015,2
111,27,532330,500,1459.97,441783,0,0,3,1,2,80850,7350,14700,58800,2011,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2002,9,2015,2
242,40,118137,500,1238.65,468702,0,-44600,1,1,1,7480,680,680,6120,1998,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1998,2,2015,1
440,61,212674,500,1050.76,467942,41500,-70200,1,2,3,53640,5960,5960,41720,2004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1992,9,2015,1
20,23,935596,1000,1711.72,463678,0,0,3,2,2,63250,5750,11500,46000,2002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1999,5,2015,1
461,57,737593,500,865.33,615220,0,0,3,0,1,59040,9840,9840,39360,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1997,12,2015,1
208,36,812025,500,1153.49,432711,0,0,3,1,0,50500,10100,5050,35350,2004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2000,6,2015,2
279,43,168151,2000,1281.25,463583,0,0,1,0,1,57690,6410,12820,38460,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,1995,4,2015,1
244,40,594739,500,1342.8,439502,0,0,1,1,3,5940,660,660,4620,2014,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,2006,6,2015,2
134,30,843227,2000,1443.32,613287,0,0,3,0,2,47790,5310,5310,37170,1995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2007,9,2015,1
122,29,283925,1000,1629.94,620104,0,-47100,1,0,1,3850,350,350,3150,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991,11,2015,2
156,31,475588,2000,1134.08,446895,0,0,1,2,0,59000,5900,5900,47200,2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,1996,9,2015,2
232,43,751905,500,1483.91,431531,0,-33600,3,0,1,70600,7060,14120,49420,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,2001,5,2015,1
244,40,226725,2000,1304.67,605408,0,-45000,3,1,1,61490,5590,11180,44720,2001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1999,8,2015,1
84,30,942504,2000,1035.79,457551,44400,-51500,1,1,0,57640,5240,10480,41920,2010,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,2003,6,2015,1
394,57,395572,500,1401.2,619892,51500,0,1,1,0,6890,1060,1060,4770,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1999,3,2015,1
246,45,889883,1000,1665.45,445853,34400,-33100,3,2,2,53280,11840,5920,35520,2006,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1999,2,2015,1
35,29,818167,2000,653.66,475483,52100,-46900,3,0,0,78300,15660,7830,54810,2009,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2011,8,2015,2
156,37,277767,500,1080.13,606290,0,-61000,3,0,3,41490,4610,4610,32270,2001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,2010,6,2015,1
195,36,842618,2000,1346.18,611852,57800,-53300,3,2,3,68970,12540,6270,50160,2007,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2001,11,2015,2
369,55,577810,2000,1589.54,444734,55400,0,3,2,0,85300,17060,8530,59710,2003,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,2013,4,2015,1
271,40,873114,1000,1251.65,433683,71200,0,1,0,0,3080,560,280,2240,2012,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1995,12,2015,2
